iD,Product Name,Attribute FR (Name:Type:Position)*,Attribute EN (Name:Type:Position)*,Value FR (Value:Position)*,Value EN (Value:Position)*,Supplier reference,Reference,Référence Finale,EAN13,UPC,Wholesale price,Impact on price,Ecotax,Quantity,Minimal quantity,Impact on weight,"Default (0 = No, 1 = Yes)",Combination available date,Image position,Image URL,"Delete existing images (0 = No, 1 = Yes)",ID / Name of shop,Advanced Stock Managment,Depends on stock,Warehouse,ID,Désignation (Français),Désignation (English),Référence,Nom de la première variante,Nom de la seconde variante,Valeur de la première variante,Ordre variante 1,Valeur de la seconde variante,Ordre variante 2,Stock,Prix,Taux de promotion,Date de début de promotion,Date de fin de promotion,Date réapprovisionnement,,Catégorie Principale,Famille,,,,,,,,,
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 18:1","Saumon pailleté:0, 18:1",,sun-saumon-pailleté-18,SUN-EN-SAPA18,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,18:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-18,Couleur,Pointure,Saumon pailleté,26,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,18,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 19:1","Saumon pailleté:0, 19:1",,sun-saumon-pailleté-19,SUN-EN-SAPA19,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,19:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-19,Couleur,Pointure,Saumon pailleté,26,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,19,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 20:1","Saumon pailleté:0, 20:1",,sun-saumon-pailleté-20,SUN-EN-SAPA20,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,20:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-20,Couleur,Pointure,Saumon pailleté,26,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,20,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 21:1","Saumon pailleté:0, 21:1",,sun-saumon-pailleté-21,SUN-EN-SAPA21,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,21:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-21,Couleur,Pointure,Saumon pailleté,26,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,21,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 22:1","Saumon pailleté:0, 22:1",,sun-saumon-pailleté-22,SUN-EN-SAPA22,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,22:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-22,Couleur,Pointure,Saumon pailleté,26,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,22,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 23:1","Saumon pailleté:0, 23:1",,sun-saumon-pailleté-23,SUN-EN-SAPA23,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,23:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-23,Couleur,Pointure,Saumon pailleté,26,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,23,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 24:1","Saumon pailleté:0, 24:1",,sun-saumon-pailleté-24,SUN-EN-SAPA24,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,24:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-24,Couleur,Pointure,Saumon pailleté,26,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,24,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 25:1","Saumon pailleté:0, 25:1",,sun-saumon-pailleté-25,SUN-EN-SAPA25,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,25:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-25,Couleur,Pointure,Saumon pailleté,26,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,25,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 26:1","Saumon pailleté:0, 26:1",,sun-saumon-pailleté-26,SUN-EN-SAPA26,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,26:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-26,Couleur,Pointure,Saumon pailleté,26,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,26,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 27:1","Saumon pailleté:0, 27:1",,sun-saumon-pailleté-27,SUN-EN-SAPA27,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,0,27:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-27,Couleur,Pointure,Saumon pailleté,26,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,27,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 28:1","Saumon pailleté:0, 28:1",,sun-saumon-pailleté-28,SUN-EN-SAPA28,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,28:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-28,Couleur,Pointure,Saumon pailleté,26,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,28,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 29:1","Saumon pailleté:0, 29:1",,sun-saumon-pailleté-29,SUN-EN-SAPA29,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,29:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-29,Couleur,Pointure,Saumon pailleté,26,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,29,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 30:1","Saumon pailleté:0, 30:1",,sun-saumon-pailleté-30,SUN-EN-SAPA30,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,30:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-30,Couleur,Pointure,Saumon pailleté,26,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,30,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 31:1","Saumon pailleté:0, 31:1",,sun-saumon-pailleté-31,SUN-EN-SAPA31,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,31:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-31,Couleur,Pointure,Saumon pailleté,26,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,31,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 32:1","Saumon pailleté:0, 32:1",,sun-saumon-pailleté-32,SUN-EN-SAPA32,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,32:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-32,Couleur,Pointure,Saumon pailleté,26,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,32,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 33:1","Saumon pailleté:0, 33:1",,sun-saumon-pailleté-33,SUN-EN-SAPA33,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,33:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-33,Couleur,Pointure,Saumon pailleté,26,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,33,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Saumon pailleté:0, 34:1","Saumon pailleté:0, 34:1",,sun-saumon-pailleté-34,SUN-EN-SAPA34,Couleur:color:0,Pointure:select:1,Saumon pailleté:0,3,34:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/saumon-paillete/sandales-enfant-sun-saumon-paillete-cote.jpg,1,,,,,15,Sun,,sun-saumon-pailleté-34,Couleur,Pointure,Saumon pailleté,26,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,saumon,pailleté,34,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 18:1","Translu:0, 18:1",,sun-translu-18,SUN-EN-TR18,Couleur:color:0,Pointure:select:1,Translu:0,0,18:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-18,Couleur,Pointure,Translu,28,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,18,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 19:1","Translu:0, 19:1",,sun-translu-19,SUN-EN-TR19,Couleur:color:0,Pointure:select:1,Translu:0,0,19:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-19,Couleur,Pointure,Translu,28,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,19,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 20:1","Translu:0, 20:1",,sun-translu-20,SUN-EN-TR20,Couleur:color:0,Pointure:select:1,Translu:0,0,20:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-20,Couleur,Pointure,Translu,28,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,20,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 21:1","Translu:0, 21:1",,sun-translu-21,SUN-EN-TR21,Couleur:color:0,Pointure:select:1,Translu:0,0,21:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-21,Couleur,Pointure,Translu,28,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,21,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 22:1","Translu:0, 22:1",,sun-translu-22,SUN-EN-TR22,Couleur:color:0,Pointure:select:1,Translu:0,0,22:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-22,Couleur,Pointure,Translu,28,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,22,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 23:1","Translu:0, 23:1",,sun-translu-23,SUN-EN-TR23,Couleur:color:0,Pointure:select:1,Translu:0,0,23:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-23,Couleur,Pointure,Translu,28,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,23,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 24:1","Translu:0, 24:1",,sun-translu-24,SUN-EN-TR24,Couleur:color:0,Pointure:select:1,Translu:0,0,24:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-24,Couleur,Pointure,Translu,28,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,24,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 25:1","Translu:0, 25:1",,sun-translu-25,SUN-EN-TR25,Couleur:color:0,Pointure:select:1,Translu:0,0,25:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-25,Couleur,Pointure,Translu,28,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,25,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 26:1","Translu:0, 26:1",,sun-translu-26,SUN-EN-TR26,Couleur:color:0,Pointure:select:1,Translu:0,0,26:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-26,Couleur,Pointure,Translu,28,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,26,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 27:1","Translu:0, 27:1",,sun-translu-27,SUN-EN-TR27,Couleur:color:0,Pointure:select:1,Translu:0,0,27:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-27,Couleur,Pointure,Translu,28,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,27,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 28:1","Translu:0, 28:1",,sun-translu-28,SUN-EN-TR28,Couleur:color:0,Pointure:select:1,Translu:0,3,28:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-28,Couleur,Pointure,Translu,28,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,28,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 29:1","Translu:0, 29:1",,sun-translu-29,SUN-EN-TR29,Couleur:color:0,Pointure:select:1,Translu:0,3,29:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-29,Couleur,Pointure,Translu,28,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,29,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 30:1","Translu:0, 30:1",,sun-translu-30,SUN-EN-TR30,Couleur:color:0,Pointure:select:1,Translu:0,3,30:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-30,Couleur,Pointure,Translu,28,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,30,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 31:1","Translu:0, 31:1",,sun-translu-31,SUN-EN-TR31,Couleur:color:0,Pointure:select:1,Translu:0,3,31:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-31,Couleur,Pointure,Translu,28,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,31,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 32:1","Translu:0, 32:1",,sun-translu-32,SUN-EN-TR32,Couleur:color:0,Pointure:select:1,Translu:0,3,32:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-32,Couleur,Pointure,Translu,28,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,32,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 33:1","Translu:0, 33:1",,sun-translu-33,SUN-EN-TR33,Couleur:color:0,Pointure:select:1,Translu:0,3,33:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-33,Couleur,Pointure,Translu,28,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,33,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Translu:0, 34:1","Translu:0, 34:1",,sun-translu-34,SUN-EN-TR34,Couleur:color:0,Pointure:select:1,Translu:0,3,34:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/translu/sandales-enfant-sun-translu-cote.jpg,1,,,,,15,Sun,,sun-translu-34,Couleur,Pointure,Translu,28,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,translu,34,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 18:1","Vert pastel:0, 18:1",,sun-vert-pastel-18,SUN-EN-VEPA18,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,18:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-18,Couleur,Pointure,Vert pastel,29,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,18,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 19:1","Vert pastel:0, 19:1",,sun-vert-pastel-19,SUN-EN-VEPA19,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,19:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-19,Couleur,Pointure,Vert pastel,29,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,19,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 20:1","Vert pastel:0, 20:1",,sun-vert-pastel-20,SUN-EN-VEPA20,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,20:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-20,Couleur,Pointure,Vert pastel,29,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,20,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 21:1","Vert pastel:0, 21:1",,sun-vert-pastel-21,SUN-EN-VEPA21,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,21:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-21,Couleur,Pointure,Vert pastel,29,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,21,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 22:1","Vert pastel:0, 22:1",,sun-vert-pastel-22,SUN-EN-VEPA22,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,22:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-22,Couleur,Pointure,Vert pastel,29,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,22,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 23:1","Vert pastel:0, 23:1",,sun-vert-pastel-23,SUN-EN-VEPA23,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,23:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-23,Couleur,Pointure,Vert pastel,29,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,23,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 24:1","Vert pastel:0, 24:1",,sun-vert-pastel-24,SUN-EN-VEPA24,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,24:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-24,Couleur,Pointure,Vert pastel,29,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,24,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 25:1","Vert pastel:0, 25:1",,sun-vert-pastel-25,SUN-EN-VEPA25,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,25:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-25,Couleur,Pointure,Vert pastel,29,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,25,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 26:1","Vert pastel:0, 26:1",,sun-vert-pastel-26,SUN-EN-VEPA26,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,26:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-26,Couleur,Pointure,Vert pastel,29,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,26,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 27:1","Vert pastel:0, 27:1",,sun-vert-pastel-27,SUN-EN-VEPA27,Couleur:color:0,Pointure:select:1,Vert pastel:0,0,27:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-27,Couleur,Pointure,Vert pastel,29,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,27,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 28:1","Vert pastel:0, 28:1",,sun-vert-pastel-28,SUN-EN-VEPA28,Couleur:color:0,Pointure:select:1,Vert pastel:0,3,28:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-28,Couleur,Pointure,Vert pastel,29,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,28,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 29:1","Vert pastel:0, 29:1",,sun-vert-pastel-29,SUN-EN-VEPA29,Couleur:color:0,Pointure:select:1,Vert pastel:0,3,29:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-29,Couleur,Pointure,Vert pastel,29,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,29,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 30:1","Vert pastel:0, 30:1",,sun-vert-pastel-30,SUN-EN-VEPA30,Couleur:color:0,Pointure:select:1,Vert pastel:0,3,30:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-30,Couleur,Pointure,Vert pastel,29,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,30,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Vert pastel:0, 31:1","Vert pastel:0, 31:1",,sun-vert-pastel-31,SUN-EN-VEPA31,Couleur:color:0,Pointure:select:1,Vert pastel:0,3,31:1,1,,,,,,https://cata.meduse.co/enfants/sandales/sun/vert-pastel/sandales-enfant-sun-vert-pastel-cote.jpg,1,,,,,15,Sun,,sun-vert-pastel-31,Couleur,Pointure,Vert pastel,29,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,vert,pastel,31,,,sunenfant
