iD,Product Name,Attribute FR (Name:Type:Position)*,Attribute EN (Name:Type:Position)*,Value FR (Value:Position)*,Value EN (Value:Position)*,Supplier reference,Reference,Référence Finale,EAN13,UPC,Wholesale price,Impact on price,Ecotax,Quantity,Minimal quantity,Impact on weight,"Default (0 = No, 1 = Yes)",Combination available date,Image position,Image URL,"Delete existing images (0 = No, 1 = Yes)",ID / Name of shop,Advanced Stock Managment,Depends on stock,Warehouse,ID,Désignation (Français),Désignation (English),Référence,Nom de la première variante,Nom de la seconde variante,Valeur de la première variante,Ordre variante 1,Valeur de la seconde variante,Ordre variante 2,Stock,Prix,Taux de promotion,Date de début de promotion,Date de fin de promotion,Date réapprovisionnement,,Catégorie Principale,Famille,,,,,,,,,
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 23:1","Bleu pastel:0, 23:1",,sun-bleu-pastel-23,SUN-EN-BLPA23,Couleur:color:0,Pointure:select:1,Bleu pastel:0,0,23:1,1,,,0,,67,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-23,Couleur,Pointure,Bleu pastel,3,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,23,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 24:1","Bleu pastel:0, 24:1",,sun-bleu-pastel-24,SUN-EN-BLPA24,Couleur:color:0,Pointure:select:1,Bleu pastel:0,0,24:1,1,,,0,,68,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-24,Couleur,Pointure,Bleu pastel,3,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,24,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 25:1","Bleu pastel:0, 25:1",,sun-bleu-pastel-25,SUN-EN-BLPA25,Couleur:color:0,Pointure:select:1,Bleu pastel:0,0,25:1,1,,,0,,69,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-25,Couleur,Pointure,Bleu pastel,3,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,25,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 26:1","Bleu pastel:0, 26:1",,sun-bleu-pastel-26,SUN-EN-BLPA26,Couleur:color:0,Pointure:select:1,Bleu pastel:0,0,26:1,1,,,0,,70,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-26,Couleur,Pointure,Bleu pastel,3,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,26,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 27:1","Bleu pastel:0, 27:1",,sun-bleu-pastel-27,SUN-EN-BLPA27,Couleur:color:0,Pointure:select:1,Bleu pastel:0,0,27:1,1,,,0,,71,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-27,Couleur,Pointure,Bleu pastel,3,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,27,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 28:1","Bleu pastel:0, 28:1",,sun-bleu-pastel-28,SUN-EN-BLPA28,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,28:1,1,,,0,,72,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-28,Couleur,Pointure,Bleu pastel,3,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,28,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 29:1","Bleu pastel:0, 29:1",,sun-bleu-pastel-29,SUN-EN-BLPA29,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,29:1,1,,,0,,73,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-29,Couleur,Pointure,Bleu pastel,3,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,29,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 30:1","Bleu pastel:0, 30:1",,sun-bleu-pastel-30,SUN-EN-BLPA30,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,30:1,1,,,0,,74,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-30,Couleur,Pointure,Bleu pastel,3,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,30,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 31:1","Bleu pastel:0, 31:1",,sun-bleu-pastel-31,SUN-EN-BLPA31,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,31:1,1,,,0,,75,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-31,Couleur,Pointure,Bleu pastel,3,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,31,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 32:1","Bleu pastel:0, 32:1",,sun-bleu-pastel-32,SUN-EN-BLPA32,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,32:1,1,,,0,,76,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-32,Couleur,Pointure,Bleu pastel,3,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,32,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 33:1","Bleu pastel:0, 33:1",,sun-bleu-pastel-33,SUN-EN-BLPA33,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,33:1,1,,,0,,77,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-33,Couleur,Pointure,Bleu pastel,3,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,33,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 34:1","Bleu pastel:0, 34:1",,sun-bleu-pastel-34,SUN-EN-BLPA34,Couleur:color:0,Pointure:select:1,Bleu pastel:0,3,34:1,1,,,0,,78,https://cata.meduse.co/enfants/sandales/sun/bleu-pastel/sandales-enfant-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-34,Couleur,Pointure,Bleu pastel,3,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,pastel,34,,,sunenfant
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 35:1","Bleu pastel:0, 35:1",,sun-bleu-pastel-35,SUN-FE-BLPA35,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,35:1,1,,,0,,9,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-35,Couleur,Pointure,Bleu pastel,3,35,18,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,35,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 35:1","Bleu pastel:0, 35:1",,sun-bleu-pastel-35,SUN-HO-BLPA35,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,35:1,1,,,0,,9,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-35,Couleur,Pointure,Bleu pastel,3,35,18,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,35,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 36:1","Bleu pastel:0, 36:1",,sun-bleu-pastel-36,SUN-FE-BLPA36,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,36:1,1,,,0,,10,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-36,Couleur,Pointure,Bleu pastel,3,36,19,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,36,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 36:1","Bleu pastel:0, 36:1",,sun-bleu-pastel-36,SUN-HO-BLPA36,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,36:1,1,,,0,,10,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-36,Couleur,Pointure,Bleu pastel,3,36,19,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,36,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 37:1","Bleu pastel:0, 37:1",,sun-bleu-pastel-37,SUN-FE-BLPA37,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,37:1,1,,,0,,11,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-37,Couleur,Pointure,Bleu pastel,3,37,20,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,37,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 37:1","Bleu pastel:0, 37:1",,sun-bleu-pastel-37,SUN-HO-BLPA37,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,37:1,1,,,0,,11,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-37,Couleur,Pointure,Bleu pastel,3,37,20,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,37,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 38:1","Bleu pastel:0, 38:1",,sun-bleu-pastel-38,SUN-FE-BLPA38,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,38:1,1,,,0,,12,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-38,Couleur,Pointure,Bleu pastel,3,38,21,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,38,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 38:1","Bleu pastel:0, 38:1",,sun-bleu-pastel-38,SUN-HO-BLPA38,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,38:1,1,,,0,,12,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-38,Couleur,Pointure,Bleu pastel,3,38,21,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,38,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 39:1","Bleu pastel:0, 39:1",,sun-bleu-pastel-39,SUN-FE-BLPA39,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,39:1,1,,,0,,13,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-39,Couleur,Pointure,Bleu pastel,3,39,22,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,39,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 39:1","Bleu pastel:0, 39:1",,sun-bleu-pastel-39,SUN-HO-BLPA39,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,39:1,1,,,0,,13,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-39,Couleur,Pointure,Bleu pastel,3,39,22,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,39,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 40:1","Bleu pastel:0, 40:1",,sun-bleu-pastel-40,SUN-FE-BLPA40,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,40:1,1,,,0,,14,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-40,Couleur,Pointure,Bleu pastel,3,40,23,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,40,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 40:1","Bleu pastel:0, 40:1",,sun-bleu-pastel-40,SUN-HO-BLPA40,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,40:1,1,,,0,,14,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-40,Couleur,Pointure,Bleu pastel,3,40,23,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,40,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 41:1","Bleu pastel:0, 41:1",,sun-bleu-pastel-41,SUN-FE-BLPA41,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,41:1,1,,,0,,15,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-41,Couleur,Pointure,Bleu pastel,3,41,24,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,41,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 41:1","Bleu pastel:0, 41:1",,sun-bleu-pastel-41,SUN-HO-BLPA41,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,41:1,1,,,0,,15,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-41,Couleur,Pointure,Bleu pastel,3,41,24,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,41,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 42:1","Bleu pastel:0, 42:1",,sun-bleu-pastel-42,SUN-FE-BLPA42,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,42:1,1,,,0,,16,https://cata.meduse.co/femmes/sandales/sun/bleu-pastel/sandales-femme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-42,Couleur,Pointure,Bleu pastel,3,42,25,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,pastel,42,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu pastel:0, 42:1","Bleu pastel:0, 42:1",,sun-bleu-pastel-42,SUN-HO-BLPA42,Couleur:color:0,Pointure:select:1,Bleu pastel:0,6,42:1,1,,,0,,16,https://cata.meduse.co/hommes/sandales/sun/bleu-pastel/sandales-homme-sun-bleu-pastel-cote.jpg,1,,,,,15,Sun,,sun-bleu-pastel-42,Couleur,Pointure,Bleu pastel,3,42,25,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,pastel,42,,,sunhomme
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 18:1","Bleu roy:0, 18:1",,sun-bleu-roy-18,SUN-EN-BLRO18,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,18:1,1,,,0,,79,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-18,Couleur,Pointure,Bleu roy,4,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,18,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 19:1","Bleu roy:0, 19:1",,sun-bleu-roy-19,SUN-EN-BLRO19,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,19:1,1,,,0,,80,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-19,Couleur,Pointure,Bleu roy,4,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,19,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 20:1","Bleu roy:0, 20:1",,sun-bleu-roy-20,SUN-EN-BLRO20,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,20:1,1,,,0,,81,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-20,Couleur,Pointure,Bleu roy,4,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,20,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 21:1","Bleu roy:0, 21:1",,sun-bleu-roy-21,SUN-EN-BLRO21,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,21:1,1,,,0,,82,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-21,Couleur,Pointure,Bleu roy,4,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,21,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 22:1","Bleu roy:0, 22:1",,sun-bleu-roy-22,SUN-EN-BLRO22,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,22:1,1,,,0,,83,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-22,Couleur,Pointure,Bleu roy,4,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,22,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 23:1","Bleu roy:0, 23:1",,sun-bleu-roy-23,SUN-EN-BLRO23,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,23:1,1,,,0,,84,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-23,Couleur,Pointure,Bleu roy,4,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,23,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 24:1","Bleu roy:0, 24:1",,sun-bleu-roy-24,SUN-EN-BLRO24,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,24:1,1,,,0,,85,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-24,Couleur,Pointure,Bleu roy,4,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,24,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 25:1","Bleu roy:0, 25:1",,sun-bleu-roy-25,SUN-EN-BLRO25,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,25:1,1,,,0,,86,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-25,Couleur,Pointure,Bleu roy,4,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,25,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 26:1","Bleu roy:0, 26:1",,sun-bleu-roy-26,SUN-EN-BLRO26,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,26:1,1,,,0,,87,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-26,Couleur,Pointure,Bleu roy,4,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,26,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 27:1","Bleu roy:0, 27:1",,sun-bleu-roy-27,SUN-EN-BLRO27,Couleur:color:0,Pointure:select:1,Bleu roy:0,0,27:1,1,,,0,,88,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-27,Couleur,Pointure,Bleu roy,4,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,27,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 28:1","Bleu roy:0, 28:1",,sun-bleu-roy-28,SUN-EN-BLRO28,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,28:1,1,,,0,,89,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-28,Couleur,Pointure,Bleu roy,4,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,28,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 29:1","Bleu roy:0, 29:1",,sun-bleu-roy-29,SUN-EN-BLRO29,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,29:1,1,,,0,,90,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-29,Couleur,Pointure,Bleu roy,4,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,29,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 30:1","Bleu roy:0, 30:1",,sun-bleu-roy-30,SUN-EN-BLRO30,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,30:1,1,,,0,,91,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-30,Couleur,Pointure,Bleu roy,4,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,30,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 31:1","Bleu roy:0, 31:1",,sun-bleu-roy-31,SUN-EN-BLRO31,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,31:1,1,,,0,,92,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-31,Couleur,Pointure,Bleu roy,4,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,31,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 32:1","Bleu roy:0, 32:1",,sun-bleu-roy-32,SUN-EN-BLRO32,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,32:1,1,,,0,,93,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-32,Couleur,Pointure,Bleu roy,4,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,32,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 33:1","Bleu roy:0, 33:1",,sun-bleu-roy-33,SUN-EN-BLRO33,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,33:1,1,,,0,,94,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-33,Couleur,Pointure,Bleu roy,4,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,33,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 34:1","Bleu roy:0, 34:1",,sun-bleu-roy-34,SUN-EN-BLRO34,Couleur:color:0,Pointure:select:1,Bleu roy:0,3,34:1,1,,,0,,95,https://cata.meduse.co/enfants/sandales/sun/bleu-roy/sandales-enfant-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-34,Couleur,Pointure,Bleu roy,4,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bleu,roy,34,,,sunenfant
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 35:1","Bleu roy:0, 35:1",,sun-bleu-roy-35,SUN-FE-BLRO35,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,35:1,1,,,0,,17,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-35,Couleur,Pointure,Bleu roy,4,35,18,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,35,,,sunfemme
